EpochIndex,EpochT,PrnSatellitesIndex,Pseudorange,Snr,SatPosX,SatPosY,SatPosZ,SatSystem,rec_bias,GT_x,GT_y,GT_z,cov
170,1567043398.08232,16,24475390.8047795,28,-25517963.7109942,-9724221.45690521,10240668.7728334,1,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,2.5811314281
170,1567043398.08232,21,20728068.3446587,34,-17316763.7378055,10102069.3399788,5553241.18891587,1,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,0.704426168601
170,1567043398.08232,107,37484181.3080897,37,4087107.14079204,32233839.2153547,106353.491007647,4,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,0.9091431801
170,1567043398.08232,111,38065593.8007279,18,-10742615.422879,26123466.8112182,-17281971.1821511,4,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,1.3400840644
170,1567043398.08232,112,37029797.5137027,17,-15266695.6593529,13015602.7020932,33925993.1403859,4,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,0.702698269441
170,1567043398.08232,114,37085749.1278323,28,-1704031.46923439,31964866.9269666,-3140945.21675157,4,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,0.880140432964
170,1567043398.08232,115,37500902.5161454,11,1807888.89061163,18297994.3047777,33286370.004509,4,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,-1
170,1567043398.08232,121,38133187.1236234,17,-8299146.88352612,28038363.2632917,-15258250.2226203,4,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,1.2283953889
170,1567043398.08232,132,22042963.4560942,32,-12392334.3283357,8910015.32624728,18415739.5712176,4,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,0.637913703025
170,1567043398.08232,135,22714936.0017094,41,-920757.307480502,18196319.1104167,3032246.36771031,4,0.00057229192288439,-2704193.99915922,-4260057.08223818,3888283.18793059,0.800387886736
171,1567043399.06596,8,21365119.0025525,23,-9902849.73685929,4120065.55860522,21974532.5574036,1,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,0.7391012841
171,1567043399.06596,9,23208910.0390612,38,5636127.95736204,15594923.7014709,-4292767.65019079,1,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,1.5549092416
171,1567043399.06596,21,20728117.842567,35,-17316778.387262,10101522.3008644,5556384.51438732,1,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,0.704365740225
171,1567043399.06596,107,37484340.5383523,37,4087104.68971477,32233835.9064977,106361.203145855,4,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,0.909120296484
171,1567043399.06596,111,38066053.1932417,18,-10741659.2635148,26122630.6306765,-17284060.9013929,4,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,1.3401998289
171,1567043399.06596,112,37029916.1263916,17,-15267785.0042467,13015389.7956072,33925603.7269811,4,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,0.702693239824
171,1567043399.06596,114,37086172.3091738,28,-1702792.7884356,31964612.6444816,-3143438.06226437,4,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,0.880191094225
171,1567043399.06596,115,37501039.3809186,13,1806975.12217471,18297342.3115317,33286980.1778744,4,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,-1
171,1567043399.06596,121,38133660.3714591,17,-8298081.07638119,28037601.3691061,-15260459.1517082,4,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,1.2285062244
171,1567043399.06596,132,22043362.849001,32,-12392364.532292,8908071.63398752,18417839.4058127,4,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,0.637940858944
171,1567043399.06596,135,22714794.0612353,41,-920873.732487952,18196139.1905927,3035347.98815284,4,0.00057301970773623,-2704189.80741526,-4260060.69529745,3888282.84731614,0.800289478921
172,1567043400.02237,8,21365654.1085277,23,-9903936.05705118,4117686.8986096,21975644.0823742,1,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,0.739161465025
172,1567043400.02237,9,23209470.0413748,37,5635580.07723719,15594359.6185542,-4295814.00752941,1,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,1.5551586436
172,1567043400.02237,21,20728167.1943712,35,-17316793.9382238,10100974.5999456,5559526.57293842,1,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,0.704303635984
172,1567043400.02237,27,23560129.7178568,24,-15433033.5880406,-8186917.83948713,23112410.1070769,1,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,1.5715380321
172,1567043400.02237,107,37484499.471419,37,4087101.13770396,32233832.2566761,106367.744034648,4,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,0.909103133961
172,1567043400.02237,111,38066513.5184319,18,-10740704.3247317,26121793.9638466,-17286151.696223,4,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,1.3403155984
172,1567043400.02237,112,37030036.1258908,17,-15268875.4814258,13015176.7085125,33925212.9643085,4,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,0.702684857169
172,1567043400.02237,114,37086595.6144486,28,-1701555.24498204,31964357.8362099,-3145932.06127546,4,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,0.880245509796
172,1567043400.02237,115,37501173.6869086,13,1806060.1584305,18296690.1131277,33287589.0061965,4,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,-1
172,1567043400.02237,121,38134134.9268048,16,-8297016.48028252,28036838.9764611,-15262669.1693291,4,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,1.2286392336
172,1567043400.02237,132,22043766.699702,32,-12392395.9619854,8906127.3630203,18419937.7504594,4,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,0.637966417984
172,1567043400.02237,135,22714652.0172013,41,-920991.275868056,18195958.5835721,3038448.4014865,4,0.000573403145901181,-2704186.71659328,-4260064.64973926,3888281.32811387,0.800194655296
173,1567043401.06893,8,21366195.9375868,23,-9905023.90291237,4115307.44726089,21976753.6697546,1,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,0.739230246225
173,1567043401.06893,9,23210030.0506753,37,5635030.68659364,15593794.4848162,-4298861.74022386,1,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,1.5554330089
173,1567043401.06893,16,24476864.9163954,28,-25521113.6289385,-9725598.67152901,10231929.0896233,1,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,2.5823204416
173,1567043401.06893,21,20728216.4930574,34,-17316810.6241548,10100425.8500737,5562667.04479058,1,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,0.704246569636
173,1567043401.06893,27,23560887.2690441,26,-15434023.9654643,-8189519.20170472,23111927.2284722,1,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,1.5718639876
173,1567043401.06893,107,37484658.4384093,37,4087096.25134603,32233827.8787569,106372.793962932,4,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,0.909087878521
173,1567043401.06893,111,38066972.6572181,18,-10739750.8399575,26120956.4236068,-17288243.8863565,4,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,1.3404545284
173,1567043401.06893,112,37030154.1353896,18,-15269967.3242929,13014963.0536782,33924820.5326541,4,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,0.702683180644
173,1567043401.06893,114,37087016.365863,28,-1700319.07230302,31964102.1150216,-3148427.53350524,4,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,0.880303680025
173,1567043401.06893,115,37501310.4645689,13,1805143.76600032,18296037.3224573,33288196.1697507,4,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,-1
173,1567043401.06893,121,38134610.7829747,16,-8295953.32866635,28036075.6982397,-15264880.5951831,4,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,1.2287500801
173,1567043401.06893,132,22044170.4355782,32,-12392428.8508641,8904182.12622629,18422034.2854406,4,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,0.637996770009
173,1567043401.06893,135,22714509.9480364,41,-921110.171083304,18195776.9022269,3041547.28794319,4,0.000573923574950351,-2704184.96048587,-4260069.33185244,3888278.31099224,0.800103415225
174,1567043402.07296,8,21366738.8603738,22,-9906113.94695959,4112928.34034929,21977862.0483298,1,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,0.739297310976
174,1567043402.07296,9,23210590.4071982,37,5634479.11288978,15593229.4360584,-4301910.11941809,1,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,1.5557073984
174,1567043402.07296,16,24477353.8859836,29,-25522166.2101349,-9726057.62576205,10229013.3343986,1,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,2.5827061264
174,1567043402.07296,21,20728266.033549,34,-17316829.1176098,10099877.1870013,5565806.65866181,1,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,0.7041895056
174,1567043402.07296,27,23561625.7640832,26,-15435016.4826688,-8192120.03576874,23111443.1142329,1,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,1.5721899769
174,1567043402.07296,107,37484817.215504,36,4087089.35813605,32233823.9085074,106377.081717859,4,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,0.909074530116
174,1567043402.07296,111,38067432.4018192,17,-10738799.481722,26120119.1457458,-17290336.7429815,4,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,1.3405934656
174,1567043402.07296,112,37030272.727639,18,-15271061.2053194,13014749.966877,33924427.1608103,4,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,0.702683180644
174,1567043402.07296,114,37087440.2430893,27,-1699084.94295184,31963846.6166922,-3150923.75010612,4,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,0.880363728729
174,1567043402.07296,115,37501447.6459931,13,1804225.27239457,18295385.0752953,33288802.3973263,4,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,-1
174,1567043402.07296,121,38135086.1126731,15,-8294892.29405377,28035312.6702203,-15267092.7004837,4,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,1.2288831025
174,1567043402.07296,132,22044573.1430288,31,-12392463.871465,8902237.05940989,18424129.7395117,4,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,0.638027122756
174,1567043402.07296,135,22714367.8506991,40,-921231.090687354,18195595.2823285,3044645.37625286,4,0.000574453453254979,-2704185.21083926,-4260073.60755844,3888274.52398009,0.800013969225
175,1567043403.05914,8,21367276.7846243,22,-9907206.12834535,4110549.96094908,21978969.5685806,1,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,0.739369537956
175,1567043403.05914,9,23211150.7128344,38,5633925.41694856,15592664.8553726,-4304958.79457181,1,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,1.5559568644
175,1567043403.05914,21,20728315.8193016,35,-17316849.3577769,10099328.9937681,5568945.76496388,1,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,0.704135800384
175,1567043403.05914,27,23562371.3659652,27,-15436011.0786739,-8194719.95833438,23110958.1148929,1,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,1.5725410801
175,1567043403.05914,107,37484976.2840977,36,4087080.51893658,32233820.7289837,106380.957779559,4,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,0.909059274916
175,1567043403.05914,111,38067892.9335535,17,-10737850.1891866,26119282.5133385,-17292429.9156054,4,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,1.3407092521
175,1567043403.05914,112,37030391.1807724,18,-15272157.0636225,13014537.8311694,33924033.1992582,4,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,0.702684857169
175,1567043403.05914,114,37087864.5143482,27,-1697852.79608361,31963591.7242818,-3153420.36060672,4,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,0.880421902864
175,1567043403.05914,115,37501587.7692015,11,1803304.73850167,18294733.754718,33289408.0393941,4,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,-1
175,1567043403.05914,121,38135558.8265185,13,-8293833.31559822,28034550.27547,-15269305.1347546,4,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,-1
175,1567043403.05914,132,22044976.2483548,31,-12392500.9629619,8900292.54568048,18426224.4631039,4,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,0.638060671369
175,1567043403.05914,135,22714226.0077106,40,-921353.97386657,18195414.1069384,3047743.01683599,4,0.00057504452927844,-2704187.40717063,-4260077.09295665,3888270.31793655,0.799924528225
176,1567043404.06319,9,23211710.9797766,38,5633369.79233537,15592101.2711554,-4308007.15126097,1,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,1.5562313001
176,1567043404.06319,16,24478338.2334133,30,-25524276.0343705,-9726972.17088035,10223180.632308,1,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,2.5835097289
176,1567043404.06319,21,20728365.853848,35,-17316871.1511028,10098781.7987199,5572084.97798789,1,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,0.704083775409
176,1567043404.06319,27,23563111.7961902,27,-15437007.5598842,-8197318.4410845,23110472.8448034,1,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,1.5728671396
176,1567043404.06319,107,37485135.2913245,35,4087069.92735114,32233818.8685469,106385.036506786,4,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,0.909051647364
176,1567043404.06319,111,38068352.8781684,16,-10736902.7687648,26118447.0547599,-17294522.7898674,4,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,1.3408482025
176,1567043404.06319,112,37030511.0515258,17,-15273254.7055694,13014327.1749222,33923639.2623603,4,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,0.702688210225
176,1567043404.06319,114,37088287.6310184,27,-1696622.4381159,31963337.9661557,-3155916.75064723,4,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,0.880487585649
176,1567043404.06319,115,37501726.4463149,11,1802382.35793124,18294083.889091,33290013.710318,4,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,-1
176,1567043404.06319,121,38136031.3140581,12,-8292776.19972786,28033789.0423722,-15271517.2836077,4,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,-1
176,1567043404.06319,132,22045380.2481679,30,-12392539.9317854,8898349.11344628,18428319.0705337,4,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,0.638095818481
176,1567043404.06319,135,22714084.4904716,40,-921478.627066378,18195233.9044229,3050840.82399331,4,0.000575512560048008,-2704191.35587665,-4260079.25968575,3888266.30722033,0.799840458244
177,1567043405.05705,9,23212271.5371562,38,5632812.6230714,15591538.9335235,-4311054.7762013,1,0.00057604564034439,-2704196.67289854,-4260079.85766482,3888262.90504819,1.55650576
177,1567043405.05705,16,24478820.693745,30,-25525332.6997196,-9727426.98342433,10220264.7130157,1,0.00057604564034439,-2704196.67289854,-4260079.85766482,3888262.90504819,2.5838955025
177,1567043405.05705,21,20728416.0012843,36,-17316894.1135792,10098235.8519214,5575224.71088504,1,0.00057604564034439,-2704196.67289854,-4260079.85766482,3888262.90504819,0.704033430489
177,1567043405.05705,27,23563857.3100481,26,-15438005.5421747,-8199915.23378825,23109987.7172095,1,0.00057604564034439,-2704196.67289854,-4260079.85766482,3888262.90504819,1.5731932329
177,1567043405.05705,107,37485294.3913388,36,4087057.96743859,32233818.577278,106389.731116286,4,0.00057604564034439,-2704196.67289854,-4260079.85766482,3888262.90504819,0.909044019844
177,1567043405.05705,111,38068811.2306768,16,-10735956.8364159,26117613.0201054,-17296614.9525464,4,0.00057604564034439,-2704196.67289854,-4260079.85766482,3888262.90504819,1.3409871601
177,1567043405.05705,112,37030629.6257018,17,-15274353.7470879,13014118.2482186,33923245.7633316,4,0.00057604564034439,-2704196.67289854,-4260079.85766482,3888262.90504819,0.702693239824
